8043,U,京K-A0122,2020-06-01,2020-06-07,베이징공항,베이징공항,350000,6,0,0,0
8044,V,京K-A0133,2020-06-01,2020-06-07,베이징공항,베이징공항,380000,10,0,0,0
8045,B,京K-A0144,2020-06-01,2020-06-07,베이징공항,베이징공항,590000,45,0,0,0
8046,L,京K-A0155,2020-06-02,2020-06-08,베이징공항,베이징공항,220000,4,0,0,0
8047,S,京K-A0166,2020-06-02,2020-06-08,베이징공항,베이징공항,250000,4,0,0,0
8048,U,京K-A0177,2020-06-02,2020-06-08,베이징공항,베이징공항,350000,6,0,0,0
8049,V,京K-A0188,2020-06-02,2020-06-08,베이징공항,베이징공항,380000,10,0,0,0
8050,B,京K-A0199,2020-06-02,2020-06-08,베이징공항,베이징공항,660000,45,0,0,0
8051,L,京K-A0210,2020-06-03,2020-06-09,베이징공항,베이징공항,220000,4,0,0,0
8052,S,京K-A0221,2020-06-03,2020-06-09,베이징공항,베이징공항,250000,4,0,0,0
8053,U,京K-A0232,2020-06-03,2020-06-09,베이징공항,베이징공항,350000,6,0,0,0
8054,V,京K-A0243,2020-06-03,2020-06-09,베이징공항,베이징공항,380000,10,0,0,0
8055,B,京K-A0254,2020-06-03,2020-06-09,베이징공항,베이징공항,660000,45,0,0,0
8056,L,京K-A0100,2020-06-04,2020-06-10,베이징공항,베이징공항,260000,4,0,0,0
8057,S,京K-A0111,2020-06-04,2020-06-10,베이징공항,베이징공항,290000,4,0,0,0
8058,U,京K-A0122,2020-06-04,2020-06-10,베이징공항,베이징공항,350000,6,0,0,0
8059,V,京K-A0133,2020-06-04,2020-06-10,베이징공항,베이징공항,380000,10,0,0,0
8060,B,京K-A0144,2020-06-04,2020-06-10,베이징공항,베이징공항,590000,45,0,0,0
8061,L,京K-A0155,2020-06-05,2020-06-11,베이징공항,베이징공항,260000,4,0,0,0
8062,S,京K-A0166,2020-06-05,2020-06-11,베이징공항,베이징공항,290000,4,0,0,0
8063,U,京K-A0177,2020-06-05,2020-06-11,베이징공항,베이징공항,350000,6,0,0,0
8064,V,京K-A0188,2020-06-05,2020-06-11,베이징공항,베이징공항,380000,10,0,0,0
8065,B,京K-A0199,2020-06-05,2020-06-11,베이징공항,베이징공항,590000,45,0,0,0
8066,L,京K-A0210,2020-06-06,2020-06-12,베이징공항,베이징공항,220000,4,0,0,0
8067,S,京K-A0221,2020-06-06,2020-06-12,베이징공항,베이징공항,250000,4,0,0,0
8068,U,京K-A0232,2020-06-06,2020-06-12,베이징공항,베이징공항,350000,6,0,0,0
8069,V,京K-A0243,2020-06-06,2020-06-12,베이징공항,베이징공항,380000,10,0,0,0
8070,B,京K-A0254,2020-06-06,2020-06-12,베이징공항,베이징공항,660000,45,0,0,0
8071,L,京K-A0100,2020-06-07,2020-06-13,베이징공항,베이징공항,220000,4,0,0,0
8072,S,京K-A0111,2020-06-07,2020-06-13,베이징공항,베이징공항,250000,4,0,0,0
8073,U,京K-A0122,2020-06-07,2020-06-13,베이징공항,베이징공항,350000,6,0,0,0
8074,V,京K-A0133,2020-06-07,2020-06-13,베이징공항,베이징공항,380000,10,0,0,0
8075,B,京K-A0144,2020-06-07,2020-06-13,베이징공항,베이징공항,660000,45,0,0,0
8076,L,京K-A0155,2020-06-08,2020-06-14,베이징공항,베이징공항,220000,4,0,0,0
8077,S,京K-A0166,2020-06-08,2020-06-14,베이징공항,베이징공항,250000,4,0,0,0
8078,U,京K-A0177,2020-06-08,2020-06-14,베이징공항,베이징공항,350000,6,0,0,0
8079,V,京K-A0188,2020-06-08,2020-06-14,베이징공항,베이징공항,380000,10,0,0,0
8080,B,京K-A0199,2020-06-08,2020-06-14,베이징공항,베이징공항,660000,45,0,0,0
8081,L,京K-A0210,2020-06-09,2020-06-15,베이징공항,베이징공항,220000,4,0,0,0
8082,S,京K-A0221,2020-06-09,2020-06-15,베이징공항,베이징공항,250000,4,0,0,0
8083,U,京K-A0232,2020-06-09,2020-06-15,베이징공항,베이징공항,350000,6,0,0,0
8084,V,京K-A0243,2020-06-09,2020-06-15,베이징공항,베이징공항,380000,10,0,0,0
8085,B,京K-A0254,2020-06-09,2020-06-15,베이징공항,베이징공항,660000,45,0,0,0
8086,L,京K-A0100,2020-06-10,2020-06-16,베이징공항,베이징공항,220000,4,0,0,0
8087,S,京K-A0111,2020-06-10,2020-06-16,베이징공항,베이징공항,250000,4,0,0,0
8088,U,京K-A0122,2020-06-10,2020-06-16,베이징공항,베이징공항,350000,6,0,0,0
8089,V,京K-A0133,2020-06-10,2020-06-16,베이징공항,베이징공항,380000,10,0,0,0
8090,B,京K-A0144,2020-06-10,2020-06-16,베이징공항,베이징공항,660000,45,0,0,0
8091,L,京K-A0155,2020-06-11,2020-06-17,베이징공항,베이징공항,260000,4,0,0,0
8092,S,京K-A0166,2020-06-11,2020-06-17,베이징공항,베이징공항,290000,4,0,0,0
8093,U,京K-A0177,2020-06-11,2020-06-17,베이징공항,베이징공항,350000,6,0,0,0
8094,V,京K-A0188,2020-06-11,2020-06-17,베이징공항,베이징공항,380000,10,0,0,0
8095,B,京K-A0199,2020-06-11,2020-06-17,베이징공항,베이징공항,590000,45,0,0,0
8096,L,京K-A0210,2020-06-12,2020-06-18,베이징공항,베이징공항,260000,4,0,0,0
8097,S,京K-A0221,2020-06-12,2020-06-18,베이징공항,베이징공항,290000,4,0,0,0
8098,U,京K-A0232,2020-06-12,2020-06-18,베이징공항,베이징공항,350000,6,0,0,0
8099,V,京K-A0243,2020-06-12,2020-06-18,베이징공항,베이징공항,380000,10,0,0,0
8100,B,京K-A0254,2020-06-12,2020-06-18,베이징공항,베이징공항,590000,45,0,0,0
8101,L,京K-A0100,2020-06-13,2020-06-19,베이징공항,베이징공항,220000,4,0,0,0
8102,S,京K-A0111,2020-06-13,2020-06-19,베이징공항,베이징공항,250000,4,0,0,0
8103,U,京K-A0122,2020-06-13,2020-06-19,베이징공항,베이징공항,350000,6,0,0,0
8104,V,京K-A0133,2020-06-13,2020-06-19,베이징공항,베이징공항,380000,10,0,0,0
8105,B,京K-A0144,2020-06-13,2020-06-19,베이징공항,베이징공항,660000,45,0,0,0
8106,L,京K-A0155,2020-06-14,2020-06-20,베이징공항,베이징공항,220000,4,0,0,0
8107,S,京K-A0166,2020-06-14,2020-06-20,베이징공항,베이징공항,250000,4,0,0,0
8108,U,京K-A0177,2020-06-14,2020-06-20,베이징공항,베이징공항,350000,6,0,0,0
8109,V,京K-A0188,2020-06-14,2020-06-20,베이징공항,베이징공항,380000,10,0,0,0
8110,B,京K-A0199,2020-06-14,2020-06-20,베이징공항,베이징공항,660000,45,0,0,0
8111,L,京K-A0210,2020-06-15,2020-06-21,베이징공항,베이징공항,220000,4,0,0,0
8112,S,京K-A0221,2020-06-15,2020-06-21,베이징공항,베이징공항,250000,4,0,0,0
8113,U,京K-A0232,2020-06-15,2020-06-21,베이징공항,베이징공항,350000,6,0,0,0
8114,V,京K-A0243,2020-06-15,2020-06-21,베이징공항,베이징공항,380000,10,0,0,0
8115,B,京K-A0254,2020-06-15,2020-06-21,베이징공항,베이징공항,660000,45,0,0,0
8116,L,京K-A0100,2020-06-16,2020-06-22,베이징공항,베이징공항,220000,4,0,0,0
8117,S,京K-A0111,2020-06-16,2020-06-22,베이징공항,베이징공항,250000,4,0,0,0
8118,U,京K-A0122,2020-06-16,2020-06-22,베이징공항,베이징공항,350000,6,0,0,0
8119,V,京K-A0133,2020-06-16,2020-06-22,베이징공항,베이징공항,380000,10,0,0,0
8120,B,京K-A0144,2020-06-16,2020-06-22,베이징공항,베이징공항,660000,45,0,0,0
8121,L,京K-A0155,2020-06-17,2020-06-23,베이징공항,베이징공항,220000,4,0,0,0
8122,S,京K-A0166,2020-06-17,2020-06-23,베이징공항,베이징공항,250000,4,0,0,0
8123,U,京K-A0177,2020-06-17,2020-06-23,베이징공항,베이징공항,350000,6,0,0,0
8124,V,京K-A0188,2020-06-17,2020-06-23,베이징공항,베이징공항,380000,10,0,0,0
8125,B,京K-A0199,2020-06-17,2020-06-23,베이징공항,베이징공항,660000,45,0,0,0
8126,L,京K-A0210,2020-06-18,2020-06-24,베이징공항,베이징공항,260000,4,0,0,0
8127,S,京K-A0221,2020-06-18,2020-06-24,베이징공항,베이징공항,290000,4,0,0,0
8128,U,京K-A0232,2020-06-18,2020-06-24,베이징공항,베이징공항,350000,6,0,0,0
8129,V,京K-A0243,2020-06-18,2020-06-24,베이징공항,베이징공항,380000,10,0,0,0
8130,B,京K-A0254,2020-06-18,2020-06-24,베이징공항,베이징공항,590000,45,0,0,0
8131,L,京K-A0100,2020-06-19,2020-06-25,베이징공항,베이징공항,260000,4,0,0,0
8132,S,京K-A0111,2020-06-19,2020-06-25,베이징공항,베이징공항,290000,4,0,0,0
8133,U,京K-A0122,2020-06-19,2020-06-25,베이징공항,베이징공항,350000,6,0,0,0
8134,V,京K-A0133,2020-06-19,2020-06-25,베이징공항,베이징공항,380000,10,0,0,0
8135,B,京K-A0144,2020-06-19,2020-06-25,베이징공항,베이징공항,590000,45,0,0,0
8136,L,京K-A0155,2020-06-20,2020-06-26,베이징공항,베이징공항,220000,4,0,0,0
8137,S,京K-A0166,2020-06-20,2020-06-26,베이징공항,베이징공항,250000,4,0,0,0
8138,U,京K-A0177,2020-06-20,2020-06-26,베이징공항,베이징공항,350000,6,0,0,0
8139,V,京K-A0188,2020-06-20,2020-06-26,베이징공항,베이징공항,380000,10,0,0,0
8140,B,京K-A0199,2020-06-20,2020-06-26,베이징공항,베이징공항,660000,45,0,0,0
8141,L,京K-A0210,2020-06-21,2020-06-27,베이징공항,베이징공항,220000,4,0,0,0
8142,S,京K-A0221,2020-06-21,2020-06-27,베이징공항,베이징공항,250000,4,0,0,0
8143,U,京K-A0232,2020-06-21,2020-06-27,베이징공항,베이징공항,350000,6,0,0,0
8144,V,京K-A0243,2020-06-21,2020-06-27,베이징공항,베이징공항,380000,10,0,0,0
8145,B,京K-A0254,2020-06-21,2020-06-27,베이징공항,베이징공항,660000,45,0,0,0
8146,L,京K-A0100,2020-06-22,2020-06-28,베이징공항,베이징공항,220000,4,0,0,0
8147,S,京K-A0111,2020-06-22,2020-06-28,베이징공항,베이징공항,250000,4,0,0,0
8148,U,京K-A0122,2020-06-22,2020-06-28,베이징공항,베이징공항,350000,6,0,0,0
8149,V,京K-A0133,2020-06-22,2020-06-28,베이징공항,베이징공항,380000,10,0,0,0
8150,B,京K-A0144,2020-06-22,2020-06-28,베이징공항,베이징공항,660000,45,0,0,0
8151,L,京K-A0155,2020-06-23,2020-06-29,베이징공항,베이징공항,220000,4,0,0,0
8152,S,京K-A0166,2020-06-23,2020-06-29,베이징공항,베이징공항,250000,4,0,0,0
8153,U,京K-A0177,2020-06-23,2020-06-29,베이징공항,베이징공항,350000,6,0,0,0
8154,V,京K-A0188,2020-06-23,2020-06-29,베이징공항,베이징공항,380000,10,0,0,0
8155,B,京K-A0199,2020-06-23,2020-06-29,베이징공항,베이징공항,660000,45,0,0,0
8156,L,京K-A0210,2020-06-24,2020-06-30,베이징공항,베이징공항,220000,4,0,0,0
8157,S,京K-A0221,2020-06-24,2020-06-30,베이징공항,베이징공항,250000,4,0,0,0
8158,U,京K-A0232,2020-06-24,2020-06-30,베이징공항,베이징공항,350000,6,0,0,0
8159,V,京K-A0243,2020-06-24,2020-06-30,베이징공항,베이징공항,380000,10,0,0,0
8160,B,京K-A0254,2020-06-24,2020-06-30,베이징공항,베이징공항,660000,45,0,0,0
8161,L,京K-A0100,2020-06-25,2020-07-01,베이징공항,베이징공항,260000,4,0,0,0
8162,S,京K-A0111,2020-06-25,2020-07-01,베이징공항,베이징공항,290000,4,0,0,0
8163,U,京K-A0122,2020-06-25,2020-07-01,베이징공항,베이징공항,350000,6,0,0,0
8164,V,京K-A0133,2020-06-25,2020-07-01,베이징공항,베이징공항,380000,10,0,0,0
8165,B,京K-A0144,2020-06-25,2020-07-01,베이징공항,베이징공항,590000,45,0,0,0
8166,L,京K-A0155,2020-06-26,2020-07-02,베이징공항,베이징공항,260000,4,0,0,0
8167,S,京K-A0166,2020-06-26,2020-07-02,베이징공항,베이징공항,290000,4,0,0,0
8168,U,京K-A0177,2020-06-26,2020-07-02,베이징공항,베이징공항,350000,6,0,0,0
8169,V,京K-A0188,2020-06-26,2020-07-02,베이징공항,베이징공항,380000,10,0,0,0
8170,B,京K-A0199,2020-06-26,2020-07-02,베이징공항,베이징공항,590000,45,0,0,0
8171,L,京K-A0210,2020-06-27,2020-07-03,베이징공항,베이징공항,220000,4,0,0,0
8172,S,京K-A0221,2020-06-27,2020-07-03,베이징공항,베이징공항,250000,4,0,0,0
8173,U,京K-A0232,2020-06-27,2020-07-03,베이징공항,베이징공항,350000,6,0,0,0
8174,V,京K-A0243,2020-06-27,2020-07-03,베이징공항,베이징공항,380000,10,0,0,0
8175,B,京K-A0254,2020-06-27,2020-07-03,베이징공항,베이징공항,660000,45,0,0,0
8176,L,京K-A0100,2020-06-28,2020-07-04,베이징공항,베이징공항,220000,4,0,0,0
8177,S,京K-A0111,2020-06-28,2020-07-04,베이징공항,베이징공항,250000,4,0,0,0
8178,U,京K-A0122,2020-06-28,2020-07-04,베이징공항,베이징공항,350000,6,0,0,0
8179,V,京K-A0133,2020-06-28,2020-07-04,베이징공항,베이징공항,380000,10,0,0,0
8180,B,京K-A0144,2020-06-28,2020-07-04,베이징공항,베이징공항,660000,45,0,0,0
8181,L,京K-A0155,2020-06-29,2020-07-05,베이징공항,베이징공항,220000,4,0,0,0
8182,S,京K-A0166,2020-06-29,2020-07-05,베이징공항,베이징공항,250000,4,0,0,0
8183,U,京K-A0177,2020-06-29,2020-07-05,베이징공항,베이징공항,350000,6,0,0,0
8184,V,京K-A0188,2020-06-29,2020-07-05,베이징공항,베이징공항,380000,10,0,0,0
8185,B,京K-A0199,2020-06-29,2020-07-05,베이징공항,베이징공항,660000,45,0,0,0
8186,L,京K-A0210,2020-06-30,2020-07-06,베이징공항,베이징공항,220000,4,0,0,0
8187,S,京K-A0221,2020-06-30,2020-07-06,베이징공항,베이징공항,250000,4,0,0,0
8188,U,京K-A0232,2020-06-30,2020-07-06,베이징공항,베이징공항,350000,6,0,0,0
8189,V,京K-A0243,2020-06-30,2020-07-06,베이징공항,베이징공항,380000,10,0,0,0
8190,B,京K-A0254,2020-06-30,2020-07-06,베이징공항,베이징공항,660000,45,0,0,0
8191,L,足立124-10,2020-06-01,2020-06-07,나리타공항,나리타공항,250000,4,0,0,0
8192,S,足立224-53,2020-06-01,2020-06-07,나리타공항,나리타공항,300000,4,0,0,0
8193,U,足立324-55,2020-06-01,2020-06-07,나리타공항,나리타공항,330000,6,0,0,0
8194,V,足立424-21,2020-06-01,2020-06-07,나리타공항,나리타공항,350000,10,0,0,0
8195,B,足立524-30,2020-06-01,2020-06-07,나리타공항,나리타공항,700000,45,0,0,0
8196,L,足立115-45,2020-06-02,2020-06-08,나리타공항,나리타공항,250000,4,0,0,0
8197,S,足立215-98,2020-06-02,2020-06-08,나리타공항,나리타공항,300000,4,0,0,0
8198,U,足立315-77,2020-06-02,2020-06-08,나리타공항,나리타공항,330000,6,0,0,0
8199,V,足立415-15,2020-06-02,2020-06-08,나리타공항,나리타공항,350000,10,0,0,0
8200,B,足立515-87,2020-06-02,2020-06-08,나리타공항,나리타공항,700000,45,0,0,0
8201,L,足立130-13,2020-06-03,2020-06-09,나리타공항,나리타공항,250000,4,0,0,0
8202,S,足立130-81,2020-06-03,2020-06-09,나리타공항,나리타공항,300000,4,0,0,0
8203,U,足立130-05,2020-06-03,2020-06-09,나리타공항,나리타공항,330000,6,0,0,0
8204,V,足立130-63,2020-06-03,2020-06-09,나리타공항,나리타공항,350000,10,0,0,0
8205,B,足立130-27,2020-06-03,2020-06-09,나리타공항,나리타공항,700000,45,0,0,0
8206,L,足立124-10,2020-06-04,2020-06-10,나리타공항,나리타공항,250000,4,0,0,0
8207,S,足立224-53,2020-06-04,2020-06-10,나리타공항,나리타공항,300000,4,0,0,0
8208,U,足立324-55,2020-06-04,2020-06-10,나리타공항,나리타공항,330000,6,0,0,0
8209,V,足立424-21,2020-06-04,2020-06-10,나리타공항,나리타공항,350000,10,0,0,0
8210,B,足立524-30,2020-06-04,2020-06-10,나리타공항,나리타공항,700000,45,0,0,0
8211,L,足立115-45,2020-06-05,2020-06-11,나리타공항,나리타공항,250000,4,0,0,0
8212,S,足立215-98,2020-06-05,2020-06-11,나리타공항,나리타공항,300000,4,0,0,0
8213,U,足立315-77,2020-06-05,2020-06-11,나리타공항,나리타공항,330000,6,0,0,0
8214,V,足立415-15,2020-06-05,2020-06-11,나리타공항,나리타공항,350000,10,0,0,0
8215,B,足立515-87,2020-06-05,2020-06-11,나리타공항,나리타공항,700000,45,0,0,0
8216,L,足立130-13,2020-06-06,2020-06-12,나리타공항,나리타공항,250000,4,0,0,0
8217,S,足立130-81,2020-06-06,2020-06-12,나리타공항,나리타공항,300000,4,0,0,0
8218,U,足立130-05,2020-06-06,2020-06-12,나리타공항,나리타공항,330000,6,0,0,0
8219,V,足立130-63,2020-06-06,2020-06-12,나리타공항,나리타공항,350000,10,0,0,0
8220,B,足立130-27,2020-06-06,2020-06-12,나리타공항,나리타공항,700000,45,0,0,0
8221,L,足立124-10,2020-06-07,2020-06-13,나리타공항,나리타공항,250000,4,0,0,0
8222,S,足立224-53,2020-06-07,2020-06-13,나리타공항,나리타공항,300000,4,0,0,0
8223,U,足立324-55,2020-06-07,2020-06-13,나리타공항,나리타공항,330000,6,0,0,0
8224,V,足立424-21,2020-06-07,2020-06-13,나리타공항,나리타공항,350000,10,0,0,0
8225,B,足立524-30,2020-06-07,2020-06-13,나리타공항,나리타공항,700000,45,0,0,0
8226,L,足立115-45,2020-06-08,2020-06-14,나리타공항,나리타공항,250000,4,0,0,0
8227,S,足立215-98,2020-06-08,2020-06-14,나리타공항,나리타공항,300000,4,0,0,0
8228,U,足立315-77,2020-06-08,2020-06-14,나리타공항,나리타공항,330000,6,0,0,0
8229,V,足立415-15,2020-06-08,2020-06-14,나리타공항,나리타공항,350000,10,0,0,0
8230,B,足立515-87,2020-06-08,2020-06-14,나리타공항,나리타공항,700000,45,0,0,0
8231,L,足立130-13,2020-06-09,2020-06-15,나리타공항,나리타공항,250000,4,0,0,0
8232,S,足立130-81,2020-06-09,2020-06-15,나리타공항,나리타공항,300000,4,0,0,0
8233,U,足立130-05,2020-06-09,2020-06-15,나리타공항,나리타공항,330000,6,0,0,0
8234,V,足立130-63,2020-06-09,2020-06-15,나리타공항,나리타공항,350000,10,0,0,0
8235,B,足立130-27,2020-06-09,2020-06-15,나리타공항,나리타공항,700000,45,0,0,0
8236,L,足立124-10,2020-06-10,2020-06-16,나리타공항,나리타공항,250000,4,0,0,0
8237,S,足立224-53,2020-06-10,2020-06-16,나리타공항,나리타공항,300000,4,0,0,0
8238,U,足立324-55,2020-06-10,2020-06-16,나리타공항,나리타공항,330000,6,0,0,0
8239,V,足立424-21,2020-06-10,2020-06-16,나리타공항,나리타공항,350000,10,0,0,0
8240,B,足立524-30,2020-06-10,2020-06-16,나리타공항,나리타공항,700000,45,0,0,0
8241,L,足立115-45,2020-06-11,2020-06-17,나리타공항,나리타공항,250000,4,0,0,0
8242,S,足立215-98,2020-06-11,2020-06-17,나리타공항,나리타공항,300000,4,0,0,0
8243,U,足立315-77,2020-06-11,2020-06-17,나리타공항,나리타공항,330000,6,0,0,0
8244,V,足立415-15,2020-06-11,2020-06-17,나리타공항,나리타공항,350000,10,0,0,0
8245,B,足立515-87,2020-06-11,2020-06-17,나리타공항,나리타공항,700000,45,0,0,0
8246,L,足立130-13,2020-06-12,2020-06-18,나리타공항,나리타공항,250000,4,0,0,0
8247,S,足立130-81,2020-06-12,2020-06-18,나리타공항,나리타공항,300000,4,0,0,0
8248,U,足立130-05,2020-06-12,2020-06-18,나리타공항,나리타공항,330000,6,0,0,0
8249,V,足立130-63,2020-06-12,2020-06-18,나리타공항,나리타공항,350000,10,0,0,0
8250,B,足立130-27,2020-06-12,2020-06-18,나리타공항,나리타공항,700000,45,0,0,0
8251,L,足立124-10,2020-06-13,2020-06-19,나리타공항,나리타공항,250000,4,0,0,0
8252,S,足立224-53,2020-06-13,2020-06-19,나리타공항,나리타공항,300000,4,0,0,0
8253,U,足立324-55,2020-06-13,2020-06-19,나리타공항,나리타공항,330000,6,0,0,0
8254,V,足立424-21,2020-06-13,2020-06-19,나리타공항,나리타공항,350000,10,0,0,0
8255,B,足立524-30,2020-06-13,2020-06-19,나리타공항,나리타공항,700000,45,0,0,0
8256,L,足立115-45,2020-06-14,2020-06-20,나리타공항,나리타공항,250000,4,0,0,0
8257,S,足立215-98,2020-06-14,2020-06-20,나리타공항,나리타공항,300000,4,0,0,0
8258,U,足立315-77,2020-06-14,2020-06-20,나리타공항,나리타공항,330000,6,0,0,0
8259,V,足立415-15,2020-06-14,2020-06-20,나리타공항,나리타공항,350000,10,0,0,0
8260,B,足立515-87,2020-06-14,2020-06-20,나리타공항,나리타공항,700000,45,0,0,0
8261,L,足立130-13,2020-06-15,2020-06-21,나리타공항,나리타공항,250000,4,0,0,0
8262,S,足立130-81,2020-06-15,2020-06-21,나리타공항,나리타공항,300000,4,0,0,0
8263,U,足立130-05,2020-06-15,2020-06-21,나리타공항,나리타공항,330000,6,0,0,0
8264,V,足立130-63,2020-06-15,2020-06-21,나리타공항,나리타공항,350000,10,0,0,0
8265,B,足立130-27,2020-06-15,2020-06-21,나리타공항,나리타공항,700000,45,0,0,0
8266,L,足立124-10,2020-06-16,2020-06-22,나리타공항,나리타공항,250000,4,0,0,0
8267,S,足立224-53,2020-06-16,2020-06-22,나리타공항,나리타공항,300000,4,0,0,0
8268,U,足立324-55,2020-06-16,2020-06-22,나리타공항,나리타공항,330000,6,0,0,0
8269,V,足立424-21,2020-06-16,2020-06-22,나리타공항,나리타공항,350000,10,0,0,0
8270,B,足立524-30,2020-06-16,2020-06-22,나리타공항,나리타공항,700000,45,0,0,0
8271,L,足立115-45,2020-06-17,2020-06-23,나리타공항,나리타공항,250000,4,0,0,0
8272,S,足立215-98,2020-06-17,2020-06-23,나리타공항,나리타공항,300000,4,0,0,0
8273,U,足立315-77,2020-06-17,2020-06-23,나리타공항,나리타공항,330000,6,0,0,0
8274,V,足立415-15,2020-06-17,2020-06-23,나리타공항,나리타공항,350000,10,0,0,0
8275,B,足立515-87,2020-06-17,2020-06-23,나리타공항,나리타공항,700000,45,0,0,0
8276,L,足立130-13,2020-06-18,2020-06-24,나리타공항,나리타공항,250000,4,0,0,0
8277,S,足立130-81,2020-06-18,2020-06-24,나리타공항,나리타공항,300000,4,0,0,0
8278,U,足立130-05,2020-06-18,2020-06-24,나리타공항,나리타공항,330000,6,0,0,0
8279,V,足立130-63,2020-06-18,2020-06-24,나리타공항,나리타공항,350000,10,0,0,0
8280,B,足立130-27,2020-06-18,2020-06-24,나리타공항,나리타공항,700000,45,0,0,0
8281,L,足立124-10,2020-06-19,2020-06-25,나리타공항,나리타공항,250000,4,0,0,0
8282,S,足立224-53,2020-06-19,2020-06-25,나리타공항,나리타공항,300000,4,0,0,0
8283,U,足立324-55,2020-06-19,2020-06-25,나리타공항,나리타공항,330000,6,0,0,0
8284,V,足立424-21,2020-06-19,2020-06-25,나리타공항,나리타공항,350000,10,0,0,0
8285,B,足立524-30,2020-06-19,2020-06-25,나리타공항,나리타공항,700000,45,0,0,0
8286,L,足立115-45,2020-06-20,2020-06-26,나리타공항,나리타공항,250000,4,0,0,0
8287,S,足立215-98,2020-06-20,2020-06-26,나리타공항,나리타공항,300000,4,0,0,0
8288,U,足立315-77,2020-06-20,2020-06-26,나리타공항,나리타공항,330000,6,0,0,0
8289,V,足立415-15,2020-06-20,2020-06-26,나리타공항,나리타공항,350000,10,0,0,0
8290,B,足立515-87,2020-06-20,2020-06-26,나리타공항,나리타공항,700000,45,0,0,0
8291,L,足立130-13,2020-06-21,2020-06-27,나리타공항,나리타공항,250000,4,0,0,0
8292,S,足立130-81,2020-06-21,2020-06-27,나리타공항,나리타공항,300000,4,0,0,0
8293,U,足立130-05,2020-06-21,2020-06-27,나리타공항,나리타공항,330000,6,0,0,0
8294,V,足立130-63,2020-06-21,2020-06-27,나리타공항,나리타공항,350000,10,0,0,0
8295,B,足立130-27,2020-06-21,2020-06-27,나리타공항,나리타공항,700000,45,0,0,0
8296,L,足立124-10,2020-06-22,2020-06-28,나리타공항,나리타공항,250000,4,0,0,0
8297,S,足立224-53,2020-06-22,2020-06-28,나리타공항,나리타공항,300000,4,0,0,0
8298,U,足立324-55,2020-06-22,2020-06-28,나리타공항,나리타공항,330000,6,0,0,0
8299,V,足立424-21,2020-06-22,2020-06-28,나리타공항,나리타공항,350000,10,0,0,0
8300,B,足立524-30,2020-06-22,2020-06-28,나리타공항,나리타공항,700000,45,0,0,0
8301,L,足立115-45,2020-06-23,2020-06-29,나리타공항,나리타공항,250000,4,0,0,0
8302,S,足立215-98,2020-06-23,2020-06-29,나리타공항,나리타공항,300000,4,0,0,0
8303,U,足立315-77,2020-06-23,2020-06-29,나리타공항,나리타공항,330000,6,0,0,0
8304,V,足立415-15,2020-06-23,2020-06-29,나리타공항,나리타공항,350000,10,0,0,0
8305,B,足立515-87,2020-06-23,2020-06-29,나리타공항,나리타공항,700000,45,0,0,0
8306,L,足立130-13,2020-06-24,2020-06-30,나리타공항,나리타공항,250000,4,0,0,0
8307,S,足立130-81,2020-06-24,2020-06-30,나리타공항,나리타공항,300000,4,0,0,0
8308,U,足立130-05,2020-06-24,2020-06-30,나리타공항,나리타공항,330000,6,0,0,0
8309,V,足立130-63,2020-06-24,2020-06-30,나리타공항,나리타공항,350000,10,0,0,0
8310,B,足立130-27,2020-06-24,2020-06-30,나리타공항,나리타공항,700000,45,0,0,0
8311,L,足立124-10,2020-06-25,2020-07-01,나리타공항,나리타공항,250000,4,0,0,0
8312,S,足立224-53,2020-06-25,2020-07-01,나리타공항,나리타공항,300000,4,0,0,0
8313,U,足立324-55,2020-06-25,2020-07-01,나리타공항,나리타공항,330000,6,0,0,0
8314,V,足立424-21,2020-06-25,2020-07-01,나리타공항,나리타공항,350000,10,0,0,0
8315,B,足立524-30,2020-06-25,2020-07-01,나리타공항,나리타공항,700000,45,0,0,0
8316,L,足立115-45,2020-06-26,2020-07-02,나리타공항,나리타공항,250000,4,0,0,0
8317,S,足立215-98,2020-06-26,2020-07-02,나리타공항,나리타공항,300000,4,0,0,0
8318,U,足立315-77,2020-06-26,2020-07-02,나리타공항,나리타공항,330000,6,0,0,0
8319,V,足立415-15,2020-06-26,2020-07-02,나리타공항,나리타공항,350000,10,0,0,0
8320,B,足立515-87,2020-06-26,2020-07-02,나리타공항,나리타공항,700000,45,0,0,0
8321,L,足立130-13,2020-06-27,2020-07-03,나리타공항,나리타공항,250000,4,0,0,0
8322,S,足立130-81,2020-06-27,2020-07-03,나리타공항,나리타공항,300000,4,0,0,0
8323,U,足立130-05,2020-06-27,2020-07-03,나리타공항,나리타공항,330000,6,0,0,0
8324,V,足立130-63,2020-06-27,2020-07-03,나리타공항,나리타공항,350000,10,0,0,0
8325,B,足立130-27,2020-06-27,2020-07-03,나리타공항,나리타공항,700000,45,0,0,0
8326,L,足立124-10,2020-06-28,2020-07-04,나리타공항,나리타공항,250000,4,0,0,0
8327,S,足立224-53,2020-06-28,2020-07-04,나리타공항,나리타공항,300000,4,0,0,0
8328,U,足立324-55,2020-06-28,2020-07-04,나리타공항,나리타공항,330000,6,0,0,0
8329,V,足立424-21,2020-06-28,2020-07-04,나리타공항,나리타공항,350000,10,0,0,0
8330,B,足立524-30,2020-06-28,2020-07-04,나리타공항,나리타공항,700000,45,0,0,0
